"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","03-Apr-2018","        578.80","        570.20","        585.45","        568.35","        580.00","        579.70","        577.64","   10508317","          6069983445.40","     143336","    1331567","         12.67"
"TATASTEEL","EQ","04-Apr-2018","        579.70","        583.10","        590.50","        557.55","        559.10","        560.55","        577.60","   13909893","          8034377268.20","     182883","    4538225","         32.63"
"TATASTEEL","EQ","05-Apr-2018","        560.55","        573.85","        583.60","        569.50","        580.00","        580.45","        577.85","   13262168","          7663506136.30","     157981","    5066786","         38.20"
"TATASTEEL","EQ","06-Apr-2018","        580.45","        574.85","        589.90","        573.00","        586.10","        587.20","        581.14","    8520201","          4951430461.00","      97057","    1766400","         20.73"
"TATASTEEL","EQ","09-Apr-2018","        587.20","        589.50","        595.75","        583.40","        585.00","        586.15","        589.20","    9489221","          5591011468.35","     121507","    2060169","         21.71"
"TATASTEEL","EQ","10-Apr-2018","        586.15","        593.00","        604.60","        592.30","        603.40","        601.90","        598.69","   10850710","          6496264007.50","     127456","    2248864","         20.73"
"TATASTEEL","EQ","11-Apr-2018","        601.90","        608.00","        610.90","        600.35","        608.00","        608.05","        606.51","    8724716","          5291669861.60","      95538","    2239463","         25.67"
"TATASTEEL","EQ","12-Apr-2018","        608.05","        606.90","        608.75","        596.70","        598.40","        598.40","        602.77","    6628499","          3995487103.85","      69116","    2453208","         37.01"
"TATASTEEL","EQ","13-Apr-2018","        598.40","        600.00","        604.70","        590.40","        593.70","        594.05","        597.22","    6716146","          4011008488.50","      85295","    1057806","         15.75"
"TATASTEEL","EQ","16-Apr-2018","        594.05","        591.00","        596.80","        585.15","        593.00","        591.60","        590.51","    5145813","          3038665375.60","      65902","     816456","         15.87"
"TATASTEEL","EQ","17-Apr-2018","        591.60","        595.00","        604.60","        591.95","        595.20","        596.05","        598.60","    6400378","          3831260467.70","      81627","     719438","         11.24"
"TATASTEEL","EQ","18-Apr-2018","        596.05","        600.95","        604.90","        594.60","        604.50","        601.60","        599.36","    4259135","          2552760180.30","      64932","     710504","         16.68"
"TATASTEEL","EQ","19-Apr-2018","        601.60","        606.05","        624.50","        606.05","        621.40","        621.95","        618.07","   10817008","          6685667443.30","     121762","    1354322","         12.52"
"TATASTEEL","EQ","20-Apr-2018","        621.95","        618.95","        618.95","        602.60","        607.05","        606.20","        608.19","    6346274","          3859728676.05","      87184","    1122657","         17.69"
"TATASTEEL","EQ","23-Apr-2018","        606.20","        608.30","        611.00","        600.10","        605.50","        606.60","        606.58","    4591161","          2784898176.65","      64401","     834594","         18.18"
"TATASTEEL","EQ","24-Apr-2018","        606.60","        594.45","        601.80","        589.40","        600.00","        597.55","        595.13","    5953046","          3542855558.25","      77010","    1451928","         24.39"
"TATASTEEL","EQ","25-Apr-2018","        597.55","        598.00","        598.50","        584.30","        586.85","        586.20","        589.66","    4122443","          2430843725.15","      57781","     951360","         23.08"
"TATASTEEL","EQ","26-Apr-2018","        586.20","        588.00","        591.55","        576.70","        577.90","        578.20","        581.39","    7463062","          4338925212.35","      79412","    3736186","         50.06"
"TATASTEEL","EQ","27-Apr-2018","        578.20","        582.95","        594.75","        581.25","        587.75","        589.80","        588.47","    4717405","          2776039371.05","      60844","     673265","         14.27"
"TATASTEEL","EQ","30-Apr-2018","        589.80","        591.65","        599.90","        586.00","        595.10","        594.95","        594.73","    3658754","          2175960395.30","      53761","     703893","         19.24"
"TATASTEEL","EQ","02-May-2018","        594.95","        597.10","        597.40","        572.95","        574.80","        574.50","        582.14","    4241068","          2468915752.50","      80653","    1344250","         31.70"
"TATASTEEL","EQ","03-May-2018","        574.50","        574.00","        587.40","        568.10","        586.70","        585.45","        577.77","    6778904","          3916655984.45","      91788","    1137693","         16.78"
"TATASTEEL","EQ","04-May-2018","        585.45","        586.70","        589.80","        579.25","        580.70","        580.75","        583.66","    3881632","          2265557421.80","      65217","     490714","         12.64"
"TATASTEEL","EQ","07-May-2018","        580.75","        585.95","        597.95","        581.00","        596.25","        596.45","        591.52","    4553509","          2693507558.20","      77292","     921647","         20.24"
"TATASTEEL","EQ","08-May-2018","        596.45","        600.00","        604.20","        590.50","        593.45","        596.35","        596.98","    4125958","          2463094785.45","      55540","     425942","         10.32"
"TATASTEEL","EQ","09-May-2018","        596.35","        593.40","        608.85","        592.55","        604.75","        603.15","        603.69","    6238211","          3765952561.90","      80649","    1263459","         20.25"
"TATASTEEL","EQ","10-May-2018","        603.15","        603.90","        606.80","        591.15","        593.80","        594.15","        596.48","    4001269","          2386689363.80","      59065","     994122","         24.85"
"TATASTEEL","EQ","11-May-2018","        594.15","        597.00","        610.55","        591.20","        606.25","        607.25","        603.34","    6155537","          3713900401.10","      98974","    1787622","         29.04"
"TATASTEEL","EQ","14-May-2018","        607.25","        608.20","        614.95","        602.30","        608.75","        610.35","        610.48","    5173139","          3158115919.00","      83184","    1062005","         20.53"
"TATASTEEL","EQ","15-May-2018","        610.35","        609.00","        636.80","        605.50","        627.00","        625.95","        628.20","   12818436","          8052589299.25","     149683","    1922341","         15.00"
"TATASTEEL","EQ","16-May-2018","        625.95","        626.00","        632.50","        616.95","        621.90","        621.25","        623.66","    8426301","          5255167479.85","     113589","    1356138","         16.09"
"TATASTEEL","EQ","17-May-2018","        621.25","        629.95","        630.80","        602.15","        610.30","        610.30","        611.88","   16037341","          9812912991.00","     163026","    2384970","         14.87"
"TATASTEEL","EQ","18-May-2018","        610.30","        615.00","        616.70","        590.35","        591.25","        591.40","        601.17","    8216629","          4939622629.05","     100178","    1741129","         21.19"
"TATASTEEL","EQ","21-May-2018","        591.40","        592.50","        600.75","        574.75","        576.05","        577.00","        584.16","    7162233","          4183864365.40","      93394","    1331482","         18.59"
"TATASTEEL","EQ","22-May-2018","        577.00","        578.10","        583.50","        569.50","        575.90","        576.80","        578.16","    6096646","          3524836262.65","     116522","    1115409","         18.30"
"TATASTEEL","EQ","23-May-2018","        576.80","        576.00","        576.00","        537.40","        541.25","        540.05","        551.51","   17148386","          9457462086.75","     286869","    5599512","         32.65"
"TATASTEEL","EQ","24-May-2018","        540.05","        543.90","        553.90","        536.55","        552.40","        548.20","        546.94","    8700822","          4758822298.50","     103168","    1102113","         12.67"
"TATASTEEL","EQ","25-May-2018","        548.20","        554.00","        570.80","        552.00","        567.50","        568.25","        563.89","    8895619","          5016159792.80","     120667","    1608181","         18.08"
"TATASTEEL","EQ","28-May-2018","        568.25","        571.00","        579.45","        565.10","        576.55","        576.65","        573.73","    5235667","          3003840631.60","      66203","     831387","         15.88"
"TATASTEEL","EQ","29-May-2018","        576.65","        574.95","        588.00","        569.35","        575.90","        575.35","        578.27","    6477911","          3745979635.30","     101603","    1247659","         19.26"
"TATASTEEL","EQ","30-May-2018","        575.35","        568.05","        581.50","        567.55","        580.00","        577.90","        576.48","    6201888","          3575290469.40","      95492","    1648565","         26.58"
"TATASTEEL","EQ","31-May-2018","        577.90","        584.00","        587.30","        572.05","        577.20","        575.65","        577.36","    6652510","          3840914057.85","      85779","    1796126","         27.00"
"TATASTEEL","EQ","01-Jun-2018","        575.65","        570.00","        579.60","        556.30","        561.05","        560.65","        567.06","    9249666","          5245127846.75","     106776","    2788656","         30.15"
"TATASTEEL","EQ","04-Jun-2018","        560.65","        564.05","        572.50","        560.30","        565.50","        566.15","        566.47","    8742527","          4952383731.80","      96381","    2935016","         33.57"
"TATASTEEL","EQ","05-Jun-2018","        566.15","        566.80","        574.90","        560.60","        573.65","        572.10","        567.03","    4688204","          2658345834.10","      69431","     738939","         15.76"
"TATASTEEL","EQ","06-Jun-2018","        572.10","        574.45","        581.70","        569.20","        580.10","        579.75","        576.54","    4445305","          2562915051.00","      82133","     854650","         19.23"
"TATASTEEL","EQ","07-Jun-2018","        579.75","        582.10","        603.90","        581.90","        601.90","        602.10","        595.30","    9279353","          5524000930.25","     136081","    1979686","         21.33"
"TATASTEEL","EQ","08-Jun-2018","        602.10","        599.00","        608.20","        592.00","        599.00","        600.50","        600.68","    8386078","          5037375244.05","     134103","    1791373","         21.36"
"TATASTEEL","EQ","11-Jun-2018","        600.50","        601.05","        605.50","        586.25","        586.95","        588.65","        595.15","    5151101","          3065687895.80","      93275","    1621971","         31.49"
"TATASTEEL","EQ","12-Jun-2018","        588.65","        586.95","        588.75","        577.20","        579.60","        580.00","        582.24","    8588935","          5000810531.75","     142999","    1743815","         20.30"
"TATASTEEL","EQ","13-Jun-2018","        580.00","        579.60","        583.80","        566.00","        567.60","        567.60","        571.37","    9060032","          5176645076.95","     136919","    3068337","         33.87"
"TATASTEEL","EQ","14-Jun-2018","        567.60","        567.00","        574.80","        561.00","        570.35","        569.55","        569.30","    7482514","          4259776434.85","      94454","    1560968","         20.86"
"TATASTEEL","EQ","15-Jun-2018","        569.55","        571.20","        574.80","        562.00","        564.95","        566.00","        568.25","    6208764","          3528103420.35","      94184","    1118692","         18.02"
"TATASTEEL","EQ","18-Jun-2018","        566.00","        563.00","        563.45","        547.30","        558.20","        558.50","        554.38","   10566965","          5858067047.15","     122255","    2397734","         22.69"
"TATASTEEL","EQ","19-Jun-2018","        558.50","        558.00","        565.60","        549.45","        554.00","        555.00","        557.08","    9452190","          5265601616.30","     113902","    1411277","         14.93"
"TATASTEEL","EQ","20-Jun-2018","        555.00","        556.25","        565.90","        553.30","        565.50","        563.25","        559.46","    6610703","          3698449825.15","      93299","    1304810","         19.74"
"TATASTEEL","EQ","21-Jun-2018","        563.25","        568.95","        568.95","        556.10","        556.85","        557.75","        563.81","    8465198","          4772779365.90","     116649","    1654976","         19.55"
"TATASTEEL","EQ","22-Jun-2018","        557.75","        560.40","        564.60","        556.10","        561.00","        561.85","        560.95","    6247845","          3504704908.60","      82309","    1220852","         19.54"
"TATASTEEL","EQ","25-Jun-2018","        561.85","        559.80","        564.80","        556.35","        556.80","        558.60","        560.86","    3899261","          2186941076.25","      58230","     631143","         16.19"
"TATASTEEL","EQ","26-Jun-2018","        558.60","        558.35","        559.90","        538.25","        548.35","        549.50","        548.57","   10207582","          5599584953.35","     110885","    3069343","         30.07"
"TATASTEEL","EQ","27-Jun-2018","        549.50","        551.70","        552.50","        539.10","        542.00","        543.20","        544.37","    5654150","          3077937746.40","      87174","    1529634","         27.05"
"TATASTEEL","EQ","28-Jun-2018","        543.20","        545.00","        556.50","        544.00","        546.55","        548.45","        549.58","    8655978","          4757187827.55","      97407","    1993774","         23.03"
